"id","application","benchmark","file","line","function","version"
"e60df686-69f5-4976-b8e7-2513619f1259","liblinear","cortexsuite","linear.c","221","l2r_l2_svc_fun_fun","default"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","image.c","390","find_snr","default"
"be99b666-ff82-429e-b4c7-dd647519a928","cg","netlib","cg_rc.c","153","cg_rc","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","q_offsets.c","367","CalculateOffsetParam","v1.1"
"899897aa-70d3-40f0-9784-9dcbfc104736","183.equake","spec2000","quake.c","452","main","v1.3"
"19f5583c-6036-4029-b06b-e97ce29d7bc4","rasta","mediabench","fft.c","354","FORD2","default"
"9af1ca71-3607-4838-8070-9eb15bd2ae15","253.perlbmk","spec2000","md5c.c","349","MD5_memset","v1.3"
"a4ce0222-e283-4fd2-af03-0e12f2223980","csuFaceIdEval_5.1","ALPBench","csuCommonMatrix.c","98","makeIdentityMatrix","v1.0"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","lencod.c","1201","report","v1.1"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","829","f_in_check","v1.1"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","lpc.c","892","FLAC_lpc_restore_signal","default"
"3c801a34-bb19-4c51-8b39-b3bdde4e9213","default","scimark2","SOR.c","30","SOR_execute","default"
"a577aec7-3161-48d5-a2c3-4aa8edb5d98a","jacobi","netlib","jacobi_eigenvalue.c","208","jacobi_eigenvalue","default"
"964f604f-1cd7-4f00-adf9-cef96b121606","456.hmmer","spec2006","vectorops.c","188","FArgMax","v1.1"
"2d51d50d-c14d-48f0-a86f-23483f3610b3","433.milc","spec2006","quark_stuff.c","463","load_longlinks","v1.1"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","optics.c","352","compute_primary_domains","v1.1"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","315","exact_rhs","2.3-OpenACC-C"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","blocksort.c","314","fallbackSort","v1.1"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","owl.c","4721","eat_lunch_escape_bonus","v1.1"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","msmpeg4.c","1060","init_h263_dc_for_msmpeg4","default"
"852d69f0-1a03-47a3-806a-a36e34a21543","linear-algebra-kernels-2mm","polybench","2mm.c","47","init_array","4.1"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","684","initialize","2.3-OpenACC-C"
"daccab2c-ec58-41c9-beea-f15be508436a","pifft","FreeBench","pifft.c","645","mp_unsgn_imul","default"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","sim_util.c","449","do_shakefirst","v1.1"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1015","hbMakeCodeLengths","v1.3"
"071e0363-89a9-4aac-9f74-05b0f47c1098","mpeg2enc","mediabench","transfrm.c","206","sub_pred","default"
"a4ce0222-e283-4fd2-af03-0e12f2223980","csuFaceIdEval_5.1","ALPBench","csuBayesianTrain.c","353","makeDifferenceImages","v1.0"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","regcomp.c","3905","S_regclass","v1.1"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","crc.c","41","crc_update","default"
"f89d936c-c2a3-46e2-bdd6-a553f244a64b","164.gzip","spec2000","trees.c","499","gen_bitlen","v1.3"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","new_fe_sp.c","511","fe_create_2d","v1.1"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","30852","func38","SERIAL"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","971","kernels","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","8930","func5","SERIAL"
"31a02402-05a2-4287-ab95-1165692f398f","DGEMM","Kernels","dgemm.c","126","main","SERIAL"
"19f5583c-6036-4029-b06b-e97ce29d7bc4","rasta","mediabench","fft.c","121","fft_pow","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","surround.c","221","compute_surroundings","v1.1"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_burg_modified.c","200","SKP_Silk_burg_modified","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","block.c","934","dct_luma","default"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","attacks.c","193","is_attacked","v1.1"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","mv-search.c","262","SetupLargerBlocks","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_PLC.c","129","SKP_Silk_PLC_update","default"
"3a9b6142-ebfa-46bb-b03a-b90dd3063234","whetstone","netlib","whetstone.c","216","main","default"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","blocksort.c","291","fallbackSort","v1.1"
"a46a1b8c-0ef6-49e4-800a-d4e6296edf59","h263enc","mediabench","coder.c","748","ReconImage","default"
"a4ce0222-e283-4fd2-af03-0e12f2223980","csuFaceIdEval_5.1","ALPBench","csuSubspaceCVEigen.c","279","cvJacobiEigens_64d","v1.0"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","2687","s261","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","string.c","1308","PosString","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","regcomp.c","640","S_cl_or","v1.1"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","trans.c","64","ResizeInitTmpTrans","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","rdopt.c","2968","RestoreMVBlock8x8","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","mason.c","1578","mor_edge","2.3-OpenACC-C"
"b4afc185-6c10-433d-9308-c2896e362069","linear-algebra-blas-syr2k","polybench","syr2k.c","37","init_array","4.1"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","3712","dctdy","v1.3"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","1771","compute_rhs","2.3-OpenACC-C"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","vecffe.c","2016","ProdVecFFEFFE","v1.3"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","integer.c","1288","PrInteger","v1.3"
"abf501a4-8f47-4a59-b1a0-44b00a72fe27","mozjpeg","GitApps","jccoefct.c","332","compress_first_pass","default"
"d6893d2d-e80a-41a2-97d5-a68e57ec24d6","255.vortex","spec2000","bmtobj.c","681","Part_DisConnect","v1.3"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","lencod.c","1124","report","default"
"673e5d6c-68c6-48e5-8c7f-3ca2da9cc9d7","srr","cortexsuite","SRREngine.c","54","MatSub","default"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","400","check_legal","v1.1"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_sort.c","101","SKP_Silk_insertion_sort_decreasing_int16","default"
"9b4fb134-4141-4799-8ffd-2bb4ec979288","mpeg2dec","mediabench","mpeg2dec.c","165","Initialize_Decoder","default"
"8437441e-5a5d-4f08-b03a-e308d57885a7","lame","libraries","quantize_pvt.c","468","on_pe","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","2386","s1251","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","leaky_bucket.c","227","calc_buffer","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","permutat.c","3000","FuncCycleStructurePerm","default"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","init_sh.c","70","init_shells","v1.1"
"daccab2c-ec58-41c9-beea-f15be508436a","pifft","FreeBench","pifft.c","662","mp_unsgn_imul","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","ac3enc.c","610","encode_exp","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dering.c","72","od_dir_find8","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","rdopt.c","1333","SetModesAndRefframeForBlocks","v1.1"
"852d69f0-1a03-47a3-806a-a36e34a21543","linear-algebra-kernels-2mm","polybench","2mm.c","44","init_array","4.1"
"ca618125-7586-41d9-b70f-9605fdd4958c","175.vpr","spec2000","place.c","2595","check_place","v1.3"
"a4ce0222-e283-4fd2-af03-0e12f2223980","csuFaceIdEval_5.1","ALPBench","csuSubspaceCVEigen.c","283","cvJacobiEigens_64d","v1.0"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mv-search.c","255","SetupLargerBlocks","default"
"899897aa-70d3-40f0-9784-9dcbfc104736","183.equake","spec2000","quake.c","1504","mem_init","v1.3"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mv-search.c","1217","SATD8X8","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","regcomp.c","3827","S_regclass","v1.1"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","utils.c","56","r_init","2.3-OpenACC-C"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","405","check_legal","v1.1"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","tables.c","149","init_table","v1.1"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","mv-search.c","259","SetupLargerBlocks","v1.1"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","sysfiles.c","3186","syFgets","default"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","window.c","225","FLAC_window_partial_tukey","default"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","eval.c","343","initialize_eval","v1.1"
"759525ae-abb1-46e5-934f-2fa0c62b73eb","cjpeg","mediabench","jquant2.c","899","fill_inverse_cmap","default"
"1f71e097-a54f-4e21-aa18-60c01ec75f66","libsndfile","libraries","test_endswap.c","63","test_endswap_short","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","pp_pack.c","1116","S_unpack_rec","v1.1"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","permutat.c","519","QuoPP","v1.3"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","ac3enc.c","119","kbd_window_init","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","block.c","1057","dct_luma","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","vec8bit.c","4821","MakeShiftedVecs","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","permutat.c","3422","FuncSmallestGeneratorPerm","default"
"19f5583c-6036-4029-b06b-e97ce29d7bc4","rasta","mediabench","post_audspec.c","117","post_audspec","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mv-search.c","258","SetupLargerBlocks","default"
"6b0d5ead-2879-4fcb-88aa-41cacefa55bd","CG","NPB","cg.c","719","sparse","2.3-OpenACC-C"
"b6c9109d-bfb5-4e21-af8c-8b0bd75bb571","197.parser","spec2000","idiom.c","58","numberfy","v1.3"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","fe_sigproc.c","364","fe_build_melfilters","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","permutat.c","1564","PowPP","v1.3"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","scanner.c","1146","PutChr","v1.3"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1076","hbCreateDecodeTables","v1.3"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dering.c","271","od_dering","default"
"f89d936c-c2a3-46e2-bdd6-a553f244a64b","164.gzip","spec2000","inflate.c","341","huft_build","v1.3"
"62b114a7-0f39-4233-9e03-68f7a1a0933f","linpack","netlib","newlinpack.c","192","matgen","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","11362","func26","SERIAL"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","integer.c","582","DiffInt","v1.3"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","4714","s471","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","diffuse.c","212","laplacian","2.3-OpenACC-C"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8539","check_bias","default"
"2b575b90-58f1-46a3-a7c6-5fe19f136533","darknet","machinelearning","gemm.c","149","gemm_cpu","default"
"62b114a7-0f39-4233-9e03-68f7a1a0933f","linpack","netlib","newlinpack.c","194","matgen","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","logging.c","95","od_log_init","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","block.c","934","dct_luma","default"
"9e7a6c2f-6520-4cae-a913-f01fa1b0f93e","gsm","mediabench","lpc.c","82","Autocorrelation","default"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","2053","compute_rhs","2.3-OpenACC-C"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","mpegaudiodec.c","248","int_pow_init","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mode_decision.c","637","submacroblock_mode_decision","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","fmo.c","230","FmoInit","default"
"b77567b6-f4ed-4d05-8722-c327669d193c","Synch_p2p","Kernels","p2p.c","117","main","SERIAL"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","1905","endloop","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_NLSF2A.c","148","SKP_Silk_NLSF2A","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","state.c","1229","od_ref_buf_to_coeff","default"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","clincs.c","225","clincs","v1.1"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","2248","s243","default"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","huffman.c","226","BZ2_hbCreateDecodeTables","v1.1"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","neval.c","212","bishop_mobility","v1.1"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","window.c","261","FLAC_window_punchout_tukey","default"
"ca618125-7586-41d9-b70f-9605fdd4958c","175.vpr","spec2000","rr_graph.c","1039","alloc_and_load_clb_pin_to_tracks","v1.3"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_LPC_inv_pred_gain.c","147","SKP_Silk_LPC_inverse_pred_gain_Q24","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","string.c","1842","FuncRemoveCharacters","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","2925","s277","default"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","mdef.c","708","mdef_init","v1.1"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","board.c","404","clear_board","v1.1"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","9259","radbg","v1.3"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","1884","s212","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","1311","s125","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","mpegaudio.c","301","idct32","default"
"4b696f26-7068-4dad-a0aa-4223d3e44ca2","pca","cortexsuite","pca.c","297","corcol","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","set.c","1053","FunRemoveSet","v1.3"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","nsgrid.c","63","init_grid","v1.1"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","encode.c","828","init_bit_allocation","default"
"a4ce0222-e283-4fd2-af03-0e12f2223980","csuFaceIdEval_5.1","ALPBench","csuEBGMUtil.c","148","extractJet","v1.0"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","mbuffer.c","3482","compute_colocated","default"
"2c6f1989-b804-4de3-a27f-5d3a22ef7df4","libpng","libraries","pngrtran.c","3999","png_do_gamma","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","mv-search.c","272","SetupLargerBlocks","default"
"899897aa-70d3-40f0-9784-9dcbfc104736","183.equake","spec2000","quake.c","916","vv12x12","v1.3"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","image.c","1580","UnifiedOneForthPix","default"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","fe_sigproc.c","657","fe_create_twiddle","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","integer.c","591","DiffInt","v1.3"
"a4ce0222-e283-4fd2-af03-0e12f2223980","csuFaceIdEval_5.1","ALPBench","csuSubspaceFisher.c","43","subtractClassMean","v1.0"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1519","sendMTFValues","v1.3"
"be99b666-ff82-429e-b4c7-dd647519a928","cg","netlib","cg_rc.c","167","cg_rc","default"
"1f71e097-a54f-4e21-aa18-60c01ec75f66","libsndfile","libraries","alac.c","687","alac_write_i","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","rdopt.c","2954","RestoreMVBlock8x8","default"
"02f8f105-b887-414c-aeaf-335111c3e600","h264enc-ldecod","mediabench","nal.c","102","EBSPtoRBSP","default"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","318","MAIN","v1.3"
"7cf1d9da-8101-42bf-be41-27a23ef8d4e4","171.swim","spec2000","swim.c","349","inital","v1.3"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","5337","vdotr","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","op.c","2682","Perl_pmtrans","v1.1"
"968643b8-9101-4005-a503-9ad0540a3e99","crystalMk","ASC-llnl","Crystal_Cholesky.c","29","Crystal_Cholesky","v1.0"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","init.c","1356","InitializeZeroMasks","v1.3"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","fuseki.c","89","set_symmetries","v1.1"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","5678","func3","SERIAL"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","1180","s121","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","vecffe.c","911","IsXTypeMatFFE","v1.3"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","2330","s2244","default"
"b53a2031-612b-4e8f-9b08-056c618c627c","300.twolf","spec2000","utemp.c","67","utemp","v1.3"
"abf501a4-8f47-4a59-b1a0-44b00a72fe27","mozjpeg","GitApps","jccolor.c","448","grayscale_convert","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","encode.c","2768","od_encode_coefficients","default"
"2b575b90-58f1-46a3-a7c6-5fe19f136533","darknet","machinelearning","dropout_layer.c","54","backward_dropout_layer","default"
"ca618125-7586-41d9-b70f-9605fdd4958c","175.vpr","spec2000","place.c","2516","alloc_and_load_for_fast_cost_update","v1.3"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1071","hbCreateDecodeTables","v1.3"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_sort.c","50","SKP_Silk_insertion_sort_increasing","default"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1487","sendMTFValues","v1.3"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_solve_LS_FIX.c","139","SKP_Silk_LDL_factorize_FIX","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","idents.c","267","FindRecname","v1.3"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","sysfiles.c","1782","SyFputs","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","pperm.c","1709","FuncMEET_PPERMS","default"
"d6893d2d-e80a-41a2-97d5-a68e57ec24d6","255.vortex","spec2000","testobj.c","372","Draw701","v1.3"
"197e5b6f-c30a-4880-9119-5883a513e87c","default","Fhourstones-3.1","SearchGame.c","129","ab","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","setup.c","152","coef","2.3-OpenACC-C"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","3824","s3111","default"
"2b575b90-58f1-46a3-a7c6-5fe19f136533","darknet","machinelearning","image.c","542","save_image_png","default"
"dbb0e1f3-2b21-4533-bfb5-7622012a6bd0","rbm","cortexsuite","twister.c","118","genrand_int32","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","image.c","2255","PaddAutoCropBorders","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","2432","func1","SERIAL"
"d965f14b-5a25-44ec-8519-c60ef13c6b56","Amr","Kernels","amr.c","309","main","SERIAL"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8865","check_transform","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","vecffe.c","251","SumVecFFEVecFFE","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mv-search.c","760","Init_Motion_Search_Module","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","utils.c","278","facev","2.3-OpenACC-C"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","transfer.c","515","transfb_cor_e","2.3-OpenACC-C"
"f89d936c-c2a3-46e2-bdd6-a553f244a64b","164.gzip","spec2000","inflate.c","325","huft_build","v1.3"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","init.c","995","InitializePawnMasks","v1.3"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","9660","radf4","v1.3"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","refbuf.c","69","UMVLine16Y_11","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","19484","func31","SERIAL"
"566c5a00-db82-452c-8493-b0608aa83a58","LU","NPB","lu.c","193","blts","2.3-OpenACC-C"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","repeat.c","54","RepetitionCheck","v1.3"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_NLSF2A.c","120","SKP_Silk_NLSF2A","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","adapt.c","144","adaptation","2.3-OpenACC-C"
"45b5111a-30d1-414a-ac0a-5c58f1d51f37","MPGenc","ALPBench","motion.c","2530","variance","v1.0"
